"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Age Adjusted Rate Standard Error
,"Washington","53","2012","2012",11801,3735749,315.89,310.19,321.59,2.91,275.08,269.99,280.16,2.59
,"Washington","53","2013","2013",12027,3758089,320.03,314.31,325.75,2.92,277.86,272.76,282.96,2.60
,"Washington","53","2014","2014",12387,3797484,326.19,320.45,331.93,2.93,283.18,278.05,288.31,2.62
,"Washington","53","2015","2015",12606,3856093,326.91,321.20,332.62,2.91,284.95,279.83,290.07,2.61
,"Washington","53","2016","2016",12506,3916245,319.34,313.74,324.93,2.86,279.11,274.07,284.16,2.57
,"Washington","53","2017","2017",13022,3992016,326.20,320.60,331.80,2.86,287.12,282.04,292.20,2.59
,"Washington","53","2018","2018",12913,4050628,318.79,313.29,324.29,2.81,282.33,277.31,287.34,2.56
,"Washington","53","2019","2019",13012,4083601,318.64,313.17,324.12,2.79,284.47,279.44,289.50,2.57
"Total","Washington","53",,,123589,38573028,320.40,318.62,322.19,0.91,280.92,279.31,282.53,0.82
,"West Virginia","54","2010","2010",5502,999173,550.66,536.10,565.21,7.42,461.83,449.12,474.55,6.49
,"West Virginia","54","2011","2011",5813,998103,582.40,567.43,597.38,7.64,493.14,479.86,506.41,6.77
,"West Virginia","54","2012","2012",5800,988284,586.88,571.77,601.98,7.71,491.98,478.71,505.26,6.77
,"West Virginia","54","2013","2013",5739,980669,585.21,570.07,600.35,7.72,488.96,475.69,502.23,6.77
,"West Virginia","54","2014","2014",5822,971058,599.55,584.15,614.95,7.86,499.33,485.85,512.81,6.88
,"West Virginia","54","2015","2015",6010,962650,624.32,608.53,640.10,8.05,518.28,504.50,532.06,7.03
,"West Virginia","54","2016","2016",6186,950882,650.55,634.34,666.77,8.27,548.70,534.30,563.10,7.34
,"West Virginia","54","2017","2017",6301,935935,673.23,656.61,689.85,8.48,567.89,553.12,582.67,7.54
,"West Virginia","54","2018","2018",6205,924945,670.85,654.16,687.54,8.52,562.73,547.99,577.48,7.52
,"West Virginia","54","2019","2019",6117,911783,670.88,654.07,687.70,8.58,565.12,550.20,580.05,7.62
"Total","West Virginia","54",,,59495,9623482,618.23,613.26,623.20,2.53,518.82,514.45,523.20,2.23
,"Wisconsin","55","2010","2010",9773,3020924,323.51,317.10,329.92,3.27,278.86,273.21,284.52,2.89
,"Wisconsin","55","2011","2011",10240,3037475,337.12,330.59,343.65,3.33,285.91,280.22,291.61,2.91
,"Wisconsin","55","2012","2012",10152,3030272,335.02,328.50,341.54,3.33,284.06,278.35,289.76,2.91
,"Wisconsin","55","2013","2013",10490,3025987,346.66,340.03,353.30,3.38,292.13,286.33,297.92,2.95
,"Wisconsin","55","2014","2014",10460,3018183,346.57,339.92,353.21,3.39,289.25,283.48,295.01,2.94
,"Wisconsin","55","2015","2015",10611,3011208,352.38,345.68,359.09,3.42,293.65,287.82,299.47,2.97
,"Wisconsin","55","2016","2016",11019,3000736,367.21,360.35,374.07,3.50,306.27,300.29,312.25,3.05
,"Wisconsin","55","2017","2017",10950,3001069,364.87,358.04,371.70,3.49,305.59,299.59,311.59,3.06
,"Wisconsin","55","2018","2018",10945,3000227,364.81,357.97,371.64,3.49,303.60,297.63,309.57,3.05
,"Wisconsin","55","2019","2019",11015,2992524,368.08,361.21,374.96,3.51,307.77,301.72,313.81,3.08
"Total","Wisconsin","55",,,105655,30138605,350.56,348.45,352.68,1.08,294.65,292.81,296.50,0.94
,"Wyoming","56","2010","2010",1226,301705,406.36,383.61,429.10,11.61,353.44,333.01,373.87,10.43
,"Wyoming","56","2011","2011",1182,303725,389.17,366.98,411.35,11.32,340.18,319.99,360.37,10.30
,"Wyoming","56","2012","2012",1213,307270,394.77,372.55,416.98,11.33,345.51,325.27,365.75,10.33
,"Wyoming","56","2013","2013",1206,307724,391.91,369.79,414.03,11.29,340.71,320.67,360.76,10.23
,"Wyoming","56","2014","2014",1252,306746,408.16,385.55,430.76,11.54,356.81,336.15,377.47,10.54
,"Wyoming","56","2015","2015",1290,305999,421.57,398.56,444.58,11.74,371.20,349.98,392.42,10.83
,"Wyoming","56","2016","2016",1236,303600,407.11,384.42,429.81,11.58,353.74,333.02,374.46,10.57
,"Wyoming","56","2017","2017",1224,298686,409.79,386.84,432.75,11.71,350.74,330.06,371.42,10.55
,"Wyoming","56","2018","2018",1215,295220,411.56,388.42,434.70,11.81,357.90,336.75,379.05,10.79
,"Wyoming","56","2019","2019",1233,293325,420.35,396.89,443.82,11.97,366.06,344.63,387.49,10.94
"Total","Wyoming","56",,,12277,3024000,405.99,398.80,413.17,3.66,353.90,347.37,360.44,3.33
"Total",,,,,6493914,1679032524,386.77,386.47,387.06,0.15,337.98,337.71,338.24,0.14
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Ten-Year Age Groups: 25-34 years; 35-44 years; 45-54 years; 55-64 years"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jun 3, 2026 2:26:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jun 3, 2026 2:26:43 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"3. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Confidence-Intervals."
"6. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
