state,state_fips,state_id,year,first_treat_year,gname,treated_post,event_time,population,deaths_allcause,deaths_amenable,deaths_nonamenable,deaths_external,crude_allcause,crude_amenable,crude_nonamenable,crude_external,aa_allcause,aa_amenable,aa_nonamenable,aa_external,log_median_income,poverty_rate,unemployment_rate,pct_black,pct_hispanic
Kentucky,21,18,2013,2014,2014,0,-1,2320105,12111,7807,4304,2248,522.0022369677234,336.49339146288634,185.50884550483707,96.89216651832568,448.76,274.29,174.46999999999997,97.66,10.678191678348384,0.18765369539272425,0.08369591403717044,0.07870188462890432,0.032555493999833915
Kentucky,21,18,2014,2014,2014,1,0,2316114,12648,8078,4570,2346,546.087109701854,348.77385137346437,197.3132583283897,101.29035099308582,470.76,284.96,185.8,102.73,10.667978173164208,0.19122183657559516,0.07646149649968179,0.07825792796893682,0.032892582843788896
Kentucky,21,18,2015,2014,2014,1,1,2316881,13237,8342,4895,2645,571.3284368079327,360.0530195551692,211.2754172527635,114.1620998229948,490.41,290.06,200.35,116.67,10.71918416917458,0.1850934563971933,0.0648697703437935,0.07936377367973367,0.033022364280787836
Kentucky,21,18,2016,2014,2014,1,2,2315663,13673,8371,5302,2833,590.4572470173769,361.4947425424166,228.9625044749603,122.34077238354632,510.28,292.47,217.80999999999997,125.8,10.75062111371267,0.18471009103844588,0.05996049668184632,0.08123284021948292,0.03423955155022319
Kentucky,21,18,2017,2014,2014,1,3,2313885,13679,8354,5325,2947,591.1702612705471,361.0378216722093,230.13243959833784,127.36155859085476,511.68,290.97,220.71,131.71,10.786738430332083,0.1724005812481454,0.0551019403343947,0.07988637213194141,0.03483529773882518
Kentucky,21,18,2018,2014,2014,1,4,2311215,13378,8259,5119,2692,578.8297497203852,357.3445135999896,221.4852361203955,116.47553343155008,496.48,286.71,209.77000000000004,119.28,10.82470612264658,0.16882952080354946,0.05218249030711394,0.07822528053653185,0.03614401748096971
Kentucky,21,18,2019,2014,2014,1,5,2300284,13395,8159,5236,2678,582.3194005609743,354.6953332718916,227.62406728908255,116.4204072192825,498.53,283.79,214.73999999999995,119.44,10.864656043188369,0.16262534163069794,0.04791332072000801,0.08008397212598146,0.03760727340608858
Louisiana,22,19,2010,2016,2016,0,-6,2382969,12058,8081,3977,1978,506.0074218338552,339.11477656654364,166.8926452673115,83.00569583574105,453.83,293.46,160.37,84.55,10.65737699505146,0.18694258352609602,0.10063409697405194,0.3183189751922659,0.0426325439656637
Louisiana,22,19,2011,2016,2016,0,-5,2407356,11999,7989,4010,2054,498.4306434112778,331.8578556723642,166.57278773891355,85.32182194905947,442.44,283.5,158.94,86.48,10.63907142329333,0.20434044180501193,0.09255824195425047,0.3193087140172894,0.04325094932364788
Louisiana,22,19,2012,2016,2016,0,-4,2413029,12355,8246,4109,2107,512.0120810814955,341.7281764951851,170.2839045863104,87.31764102296326,453.92,291.05,162.87,88.13,10.667652220331354,0.19949735436718405,0.08814361918487468,0.3198933569294201,0.04511969313497728
Louisiana,22,19,2013,2016,2016,0,-3,2425785,12883,8500,4383,2240,531.0858134583237,350.402034805228,180.6837786530958,92.34124211337772,468.4,296.85,171.54999999999995,93.57,10.695665256559028,0.19755754685940277,0.07995470620544193,0.321033538213414,0.047264386105628185
Louisiana,22,19,2014,2016,2016,0,-2,2436696,13129,8625,4504,2339,538.8033632426859,353.96290714968137,184.84045609300463,95.99063650122952,474,299.79,174.20999999999998,96.04,10.70447966004682,0.19841076457472295,0.07456666113308748,0.32110753523471314,0.04815152711715827
Louisiana,22,19,2015,2016,2016,0,-1,2447021,13150,8520,4630,2482,537.3881139557036,348.1784586237715,189.20965533193217,101.42945238312215,472.14,291.9,180.24,102.77,10.730444212051008,0.19595049241603563,0.07092191467923789,0.3194003756162856,0.04893845151201398
Louisiana,22,19,2016,2016,2016,1,0,2450741,13216,8396,4820,2625,539.2654711370969,342.5902614760189,196.675209661078,107.11046169301449,475.06,287.04,188.02,108.91,10.717656961343524,0.20197614747151188,0.06961313198555172,0.3210177744418333,0.04937729432214942
Louisiana,22,19,2017,2016,2016,1,1,2443400,13372,8331,5041,2746,547.2701972661047,340.9593189817468,206.31087828435787,112.38438241794222,481.8,284.94,196.86,114.48,10.739543891699677,0.19745919042608265,0.0654267700499082,0.3214952907916666,0.05200740425584603
Louisiana,22,19,2018,2016,2016,1,2,2420280,13071,8081,4990,2712,540.0614804898606,333.8869882823475,206.1744922075132,112.05315087510536,473.89,277.02,196.87,114.04,10.776975162084973,0.18627087313215993,0.0636983800646785,0.3216770551277281,0.051492517775834995
Louisiana,22,19,2019,2016,2016,1,3,2401099,13022,7822,5200,2855,542.3349891029067,325.76749230248316,216.56749680042347,118.9038852625402,476.7,268.9,207.8,122.48,10.841011260818293,0.18997288676659854,0.054676843642509784,0.32145068161764107,0.05382105552536851
Maine,23,20,2010,2019,2019,0,-9,726676,2700,1769,931,398,371.5548607632563,243.43724025562975,128.1176205076265,54.76993873473185,297.3,182.16,115.14,54.81,10.732366827399314,0.1293429604674976,0.0831091112517808,0.011204707559015854,0.012421218665423289
Maine,23,20,2011,2019,2019,0,-8,726805,2723,1746,977,443,374.6534489993877,240.2294975956412,134.42395140374651,60.951699561780664,300.09,179.03,121.05999999999996,61.49,10.73711380957344,0.14125188712112413,0.08589752336767414,0.009704198502019293,0.013411504997786459
Maine,23,20,2012,2019,2019,0,-7,721205,2753,1725,1028,455,381.72225650127217,239.18303395012515,142.53922255114702,63.08885823032286,303.35,176.36,126.99,63.68,10.751692144575056,0.1467277226842485,0.07621396965504625,0.010018116269131924,0.013881365521309186
Maine,23,20,2013,2019,2019,0,-6,718164,2744,1712,1032,509,382.0854289549462,238.3856612138731,143.6997677410731,70.87517614361066,304.1,175.67,128.43000000000004,70.98,10.757349536135969,0.1396160383111498,0.06939156898367257,0.00982909007138437,0.013876362453719109
Maine,23,20,2014,2019,2019,0,-5,714983,2784,1750,1034,493,389.37988735396505,244.76106424908005,144.61882310488502,68.95268838559798,310.45,179.23,131.22,70.96,10.808959976974403,0.1412594502820305,0.05859928975798734,0.012108964136986321,0.014915543245602361
Maine,23,20,2015,2019,2019,0,-4,711658,2954,1765,1189,606,415.0870221370377,248.01238797287465,167.07463416416314,85.15326181958187,332.96,180.36,152.59999999999997,86.36,10.849220575010241,0.1335038932835059,0.05370861159108953,0.010421807108554096,0.015159539255924798
Maine,23,20,2016,2019,2019,0,-3,708799,3013,1788,1225,635,425.0852498381064,252.25769223715045,172.82755760095597,89.58816251151596,344.6,182.84,161.76000000000002,94.59,10.879536648781112,0.12480911995715953,0.0443518190631549,0.013491012625809344,0.015557136087013014
Maine,23,20,2017,2019,2019,0,-2,707397,3141,1802,1339,751,444.0222392800647,254.73673199066437,189.28550728940044,106.16386555215811,358.72,180.38,178.34000000000003,112.95,10.938041204903517,0.11067493790423727,0.042074013629509584,0.011797976954982645,0.016392608168083557
Maine,23,20,2018,2019,2019,0,-1,704877,3013,1776,1237,684,427.4504629885782,251.95885239552436,175.49161059305382,97.03820666584384,344.39,181.56,162.82999999999998,99.96,10.925974450814746,0.11639621150267178,0.035349478607630026,0.013823180444768546,0.016744570398773466
Maine,23,20,2019,2019,2019,1,0,703173,3124,1774,1350,712,444.2718932609756,252.28499956625183,191.9868936947238,101.2553098597358,362.21,184.26,177.95,106.29,10.984003756934829,0.10873629322904685,0.03452045750785742,0.015281815665981259,0.017160239605062296
Maryland,24,21,2010,2014,2014,0,-4,3155586,11267,7732,3535,1793,357.04937212929707,245.02580503272608,112.02356709657096,56.81987434346585,315.23,208.74,106.49,57.23,11.139743599782216,0.09871680905542539,0.08789908158298937,0.290308369434955,0.08187391526624176
Maryland,24,21,2011,2014,2014,0,-3,3190324,11208,7634,3574,1816,351.31228050818663,239.28604116697863,112.02623934120795,56.922118255073784,307.4,201.67,105.73,56.77,11.156307662256047,0.10058848857391514,0.08891737082877199,0.2910970955626943,0.0839877706819274
Maryland,24,21,2012,2014,2014,0,-2,3210004,11443,7751,3692,1972,356.4793065678423,241.46387356526657,115.01543300257568,61.432945254896886,311.17,202.79,108.38000000000002,61.39,11.172151991277198,0.10284770765496057,0.08254341961713715,0.288237376335337,0.08674356957347555
Maryland,24,21,2013,2014,2014,0,-1,3225232,11578,7767,3811,2051,358.9819275016495,240.81988520515733,118.16204229649216,63.59232452115073,312.38,201.13,111.25,63.37,11.191107330588766,0.10116705501697518,0.07443706760152638,0.2913567536441521,0.08968893272752358
Maryland,24,21,2014,2014,2014,1,0,3241388,11762,7800,3962,2133,362.86923996756946,240.637652758633,122.23158720893642,65.80514273514926,315.73,200.53,115.20000000000002,66.01,11.21142840348472,0.10107624580211355,0.07169835771611148,0.29197660065654835,0.09306243701274027
Maryland,24,21,2015,2014,2014,1,1,3254482,12021,7659,4362,2480,369.3675368307461,235.3369906485886,134.0305461821574,76.20260305633893,320.55,193.85,126.70000000000002,76.61,11.23647343224762,0.09734739369875957,0.05481362954389842,0.2903284346150049,0.09527552356227964
Maryland,24,21,2016,2014,2014,1,2,3244648,12929,7777,5152,3242,398.4715753449989,239.68701689674813,158.78455844825078,99.91838868191556,347.53,196.02,151.50999999999996,100.63,11.276506686455988,0.09663191277791792,0.0539324341875649,0.2934690524158195,0.09752101198597778
Maryland,24,21,2017,2014,2014,1,3,3259312,13078,7605,5473,3468,401.25032522201,233.33145154560225,167.91887367640777,106.40282366339888,349.75,189.99,159.76,106.64,11.299435170684157,0.09283893706989779,0.05213820836498551,0.2935624652088001,0.10123778600658903
Maryland,24,21,2018,2014,2014,1,4,3240074,13052,7543,5509,3501,402.8303057275852,232.8033248623334,170.02698086525183,108.05308767639256,351.57,189.29,162.28,107.96,11.329507307129068,0.089528678761162,0.04945088744438286,0.2949153013594214,0.1039987303726568
Maryland,24,21,2019,2014,2014,1,5,3225448,13031,7396,5635,3597,404.0058931348452,229.3014799804554,174.70441315438973,111.51939203484292,351.49,185.52,165.97,111.31,11.370647359710572,0.09023542137136424,0.04539301946321667,0.29747125219991793,0.10638522052109936
Massachusetts,25,22,2010,2014,2014,0,-4,3548094,10621,6991,3630,1659,299.343816708351,197.035366030325,102.308450678026,46.75749853301519,260.16,164.38,95.78000000000004,46.65,11.036050280573786,0.1144912436207402,0.10186977778322363,0.06264741307870642,0.09623174578870973
Massachusetts,25,22,2011,2014,2014,0,-3,3581045,10742,6924,3818,1745,299.96830534103873,193.351382068642,106.61692327239676,48.72879285236572,259.25,159.58,99.67,48.75,11.048649401857217,0.11598819440038145,0.0925317979375371,0.0616553746347648,0.09856067579744536
Massachusetts,25,22,2012,2014,2014,0,-2,3600674,10672,6701,3971,1698,296.3889538458633,186.104046075818,110.28490777004528,47.15783767150261,256.18,152.86,103.32,47.28,11.087344380477186,0.11888905621128266,0.0847007404089376,0.06404525691889913,0.10139488401093928
Massachusetts,25,22,2013,2014,2014,0,-1,3618695,10992,6764,4228,1851,303.75591200695277,186.91821222844143,116.83769977851132,51.15103649243719,262.16,152.72,109.44000000000004,51.49,11.108979202831334,0.11933856111564571,0.07782518913658407,0.06421205757091476,0.10513932534308387
Massachusetts,25,22,2014,2014,2014,1,0,3640043,11467,6745,4722,2134,315.0237510930503,185.3000088185771,129.72374227447312,58.62568107025109,272.61,150.19,122.42000000000002,59.33,11.144177939797228,0.11632460130095648,0.06714006869068924,0.0651455034298889,0.10823570642428153
Massachusetts,25,22,2015,2014,2014,1,1,3661088,11829,6734,5095,2549,323.1006738980325,183.9343932732565,139.16628062477602,69.62411173946106,280.04,148.08,131.96,70.93,11.165181945422688,0.11466727369531024,0.058154661772134165,0.06768552203557565,0.11155444863448281
Massachusetts,25,22,2016,2014,2014,1,2,3655462,12025,6491,5534,3054,328.9597867519892,177.56989403801762,151.38989271397156,83.54621112187735,287.37,142.53,144.84,85.61,11.229195572356875,0.10443732812675638,0.05274480416992718,0.06704283858886202,0.11446290315642947
Massachusetts,25,22,2017,2014,2014,1,3,3680856,12288,6614,5674,3056,333.83539046352263,179.68646423549305,154.14892622802955,83.02416611788128,291.76,144.45,147.31,85.11,11.25654824234686,0.10452349615942393,0.04562781294534849,0.06965868924529933,0.11826726040439259
Massachusetts,25,22,2018,2014,2014,1,4,3694263,12096,6482,5614,3161,327.42660714735257,175.46124896900952,151.96535817834302,85.56510459596406,284.23,140.41,143.82000000000002,87.12,11.287717283773802,0.09961136267920445,0.0475115834460305,0.07007571120240957,0.12268352943409364
Massachusetts,25,22,2019,2014,2014,1,5,3679650,12053,6519,5534,3068,327.55832755832756,177.16358892829481,150.39473863003275,83.37749514220101,284.46,142.3,142.15999999999997,84.3,11.360275325435733,0.094008800513188,0.03941065223627389,0.07103254071851692,0.123864291390225
Michigan,26,23,2010,2014,2014,0,-4,5204153,21722,14517,7205,3446,417.3974131813573,278.95029219932616,138.4471209820311,66.2163468291574,355.52,226.28,129.23999999999998,66.33,10.723553686653267,0.16758303181635403,0.15052619000984258,0.13884269558496853,0.04447266099955313
Michigan,26,23,2011,2014,2014,0,-3,5198137,22119,14781,7338,3575,425.517834562652,284.3518745273547,141.16596003529727,68.77463983731094,358.12,226.32,131.8,69.83,10.735983546667017,0.17535712584375318,0.13060670775526778,0.13899473551887992,0.04530290890603833
Michigan,26,23,2012,2014,2014,0,-2,5175101,21650,14361,7289,3430,418.3493230373668,277.5018303990589,140.84749263830793,66.27889967751354,349.64,218.46,131.17999999999998,67.6,10.754898371671898,0.17438119324155402,0.11265791251801291,0.13920508814816013,0.04602867850609509
Michigan,26,23,2013,2014,2014,0,-1,5157924,22098,14537,7561,3728,428.42818157072503,281.8381969179848,146.58998465274013,72.2771409582615,356.84,220.67,136.17,72.86,10.78462767712726,0.17047766521437016,0.09832436978674022,0.13756093351180956,0.04703281915982643
Michigan,26,23,2014,2014,2014,1,0,5152376,22484,14860,7624,3812,436.38119578229544,288.4106284168702,147.97056736542518,73.98528368271259,361.32,224.16,137.16,74.5,10.816713593037438,0.1619571071398597,0.08265847995114699,0.1376362188955524,0.047941563755029455
Michigan,26,23,2015,2014,2014,1,1,5157183,22787,14648,8139,4095,441.849746266518,284.03103011857445,157.81871614794355,79.40381405895428,367.1,220.26,146.84000000000003,80.44,10.841226615616153,0.1577214417724333,0.07186206110730955,0.13737178732619432,0.04897639483940461
Michigan,26,23,2016,2014,2014,1,2,5149843,23394,14761,8633,4560,454.2662756903463,286.6300972670429,167.6361784233034,88.54638869573306,377.96,221.1,156.86,90.26,10.868416056016176,0.1496483161091042,0.062216393592787765,0.1356807308401237,0.04949789994258836
Michigan,26,23,2017,2014,2014,1,3,5147659,23319,14290,9029,4861,453.00203451704937,277.6019157446132,175.40011877243617,94.43127448807311,378.17,214.05,164.12,95.83,10.913432548488071,0.14159681116687675,0.0588438444267588,0.1364406310945322,0.05063062175031476
Michigan,26,23,2018,2014,2014,1,4,5152704,23272,14280,8992,4796,451.6463588826371,277.1360435220032,174.51031536063394,93.07734346859436,379.95,215.87,164.07999999999998,94.88,10.945476578263147,0.1405086532562918,0.05338412557489081,0.13637400878258768,0.05175924365103145
Michigan,26,23,2019,2014,2014,1,5,5132000,22638,13881,8757,4668,441.11457521434136,270.4793452844895,170.6352299298519,90.95869056897897,368.52,209.1,159.42,91.73,10.99514236063674,0.12986516479329885,0.0499977223996797,0.13521060730117593,0.052666519606719114
Minnesota,27,24,2010,2014,2014,0,-4,2833942,7802,4860,2942,1398,275.30556376947726,171.49257112530884,103.81299264416845,49.33057910147773,241.62,145.27,96.35,48.52,10.923399287993865,0.11553148847606567,0.08325695637273137,0.05054171066684945,0.04675512147063299
Minnesota,27,24,2011,2014,2014,0,-3,2861221,8091,5023,3068,1543,282.7813720086634,175.55442239519422,107.22694961346922,53.92802583232823,244.83,146.02,98.81,52.84,10.949999203458866,0.11909302647975435,0.07658862276441968,0.05114950603953966,0.048118370150318224
Minnesota,27,24,2012,2014,2014,0,-2,2866848,8130,5074,3056,1496,283.58671265445537,176.98880442911516,106.59790822534016,52.18274564957752,245.14,146.42,98.72,51.68,10.983698232023686,0.11381407273459741,0.06257553806311071,0.05254149409412919,0.04908313393649058
Minnesota,27,24,2013,2014,2014,0,-1,2878108,8251,5051,3200,1529,286.68138930158284,175.49723637889892,111.18415292268394,53.12517806836992,247.11,145.16,101.95000000000002,52.13,11.013731925433945,0.11193935092703654,0.05445379050268123,0.05346802253716529,0.04923086573266081
Minnesota,27,24,2014,2014,2014,1,0,2887716,8192,5028,3164,1467,283.6844066383259,174.11684528533968,109.56756135298625,50.801394596975605,242.14,141.81,100.32999999999998,50.29,11.02648346297243,0.11464567059074154,0.04697333903360443,0.056411992069886736,0.05065626469968975
Minnesota,27,24,2015,2014,2014,1,1,2893266,8496,5095,3401,1644,293.6473867248984,176.09856819248557,117.54881853241284,56.82159884365973,249.5,141.37,108.13,56.65,11.058606190644545,0.10182081968563302,0.041572134694242806,0.057045566575597395,0.05137720567313357
Minnesota,27,24,2016,2014,2014,1,2,2891849,8713,5123,3590,1754,301.2951229472908,177.1530947846862,124.1420281626046,60.65323604379066,255.32,141.78,113.54,60,11.091315730913552,0.0988213728394476,0.0383514517320329,0.05892370078580393,0.05225770079160109
Minnesota,27,24,2017,2014,2014,1,3,2912352,8847,5142,3705,1787,303.7750931206118,176.558328114184,127.21676500642778,61.35934117853886,258.77,142.01,116.76,60.86,11.132952649623,0.09493958626803523,0.03606684856886346,0.06400828747808254,0.05319830735755762
Minnesota,27,24,2018,2014,2014,1,4,2917126,8805,5127,3678,1751,301.8381790844825,175.75517821307685,126.08300087140564,60.02483266063927,256.18,140.92,115.26000000000002,59.06,11.160740426304349,0.09640011631923946,0.03398851975386571,0.06458874329263066,0.05489274179276762
Minnesota,27,24,2019,2014,2014,1,5,2917975,8925,5018,3907,1863,305.86279868744595,171.9685740967623,133.8942245906836,63.84564638148031,261.95,138.68,123.26999999999998,63.08,11.219801948009026,0.08969096800676504,0.031753398565988,0.06432848809993276,0.05571586940424482
Mississippi,28,25,2010,0,0,0,NA,1526501,8541,5597,2944,1440,559.5148643859388,366.65550825056783,192.85935613537103,94.333380718388,497.62,315.75,181.87,93.74,10.514638034291343,0.22391304196628592,0.12317128855887689,0.37211030438688286,0.024725289525110133
Mississippi,28,25,2011,0,0,0,NA,1530627,8752,5885,2867,1438,571.7918212601764,384.48296025092986,187.30886100924656,93.9484276704906,505.15,326.74,178.40999999999997,94.71,10.516481602659502,0.22554629249206457,0.11345138521462102,0.3733035153123439,0.027232725602582768
Mississippi,28,25,2012,0,0,0,NA,1524397,8661,5843,2818,1435,568.1590819189489,383.2991012183834,184.85998070056553,94.13558279109708,499.74,323.87,175.87,95.74,10.521237468623626,0.24153530573629575,0.11338952027567818,0.37493994826002386,0.026841871456779832
Mississippi,28,25,2013,0,0,0,NA,1523680,9037,6131,2906,1420,593.1035388007981,402.3810773915783,190.7224614092198,93.19542161083692,517.69,338.35,179.34000000000003,92.78,10.544367280159596,0.24048748897631048,0.10573642484065486,0.375943222919711,0.026897168935483235
Mississippi,28,25,2014,0,0,0,NA,1523327,9230,6247,2983,1430,605.9106153833025,410.0892323184713,195.8213830648311,93.87347562276516,525.24,341.2,184.04,93.94,10.58860256139881,0.21520271320372858,0.09774762769676623,0.37686079759418506,0.026908441627625724
Mississippi,28,25,2015,0,0,0,NA,1522290,9218,6126,3092,1537,605.5350820145965,402.4200382318744,203.1150437827221,100.9663073396002,525.27,333.78,191.49,101.76,10.611350916931753,0.21995878586429024,0.08882299283852396,0.37640396306159773,0.028659243473236434
Mississippi,28,25,2016,0,0,0,NA,1520580,9349,6201,3148,1506,614.8311828381276,407.8049165450025,207.02626629312505,99.04115534861695,532.74,337.44,195.3,100.44,10.639550534072905,0.2083615922325533,0.077322864704901,0.37857234152612185,0.02902005737561757
Mississippi,28,25,2017,0,0,0,NA,1516634,9352,6119,3233,1544,616.6286658481874,403.45923934185834,213.16942650632916,101.8043905121473,529.2,329.1,200.1,102.92,10.681182661619935,0.19766382419024373,0.0702755662379643,0.3787818772829329,0.02883113836667672
Mississippi,28,25,2018,0,0,0,NA,1513990,9274,6128,3146,1500,612.5535835771702,404.75828770335335,207.79529587381688,99.07595162451535,526.68,331.63,195.04999999999995,99.26,10.70810902150003,0.19665866144132857,0.07147909148352519,0.3784837252597496,0.02917298671032938
Mississippi,28,25,2019,0,0,0,NA,1507452,9332,6044,3288,1654,619.0578539150832,400.9414561790359,218.11639773604733,109.72156990736688,533.47,328.64,204.83000000000004,110.85,10.731864682356177,0.19604683090773195,0.06609893803031683,0.3780640687008614,0.030288470100119317
Missouri,29,26,2010,0,0,0,NA,3135933,13520,8987,4533,2469,431.1316600195221,286.58137785469273,144.5502821648294,78.73254945178995,377.95,240.42,137.53,79.86,10.698762529141884,0.1527316267240899,0.09955713592165857,0.1160732466777881,0.035552332790381155
Missouri,29,26,2011,0,0,0,NA,3151871,13861,9214,4647,2620,439.7705362941567,292.33429921465694,147.43623707949976,83.12522942721958,380.69,240.73,139.96,83.94,10.719891648587698,0.15778329186337034,0.094119431031612,0.11380028376119339,0.03599787578393688
Missouri,29,26,2012,0,0,0,NA,3141806,13872,9275,4597,2538,441.5294897266095,295.2123714831533,146.31711824345615,80.78156321555181,381.55,242.81,138.74,81.95,10.721525780211834,0.1623485271003397,0.0859449056197035,0.11390158864481298,0.03678502846568276
Missouri,29,26,2013,0,0,0,NA,3143205,14153,9377,4776,2573,450.2728902505564,298.3260716370711,151.94681861348528,81.85912150177923,386.42,242.95,143.47000000000003,83.07,10.756433716893001,0.15885763014525314,0.07469431687857116,0.11355734309965751,0.038011499012850565
Missouri,29,26,2014,0,0,0,NA,3144893,14566,9585,4981,2663,463.16361160777177,304.7798446560821,158.3837669516896,84.67696675212797,395,246.06,148.94,85.65,10.786490337544109,0.15456384773531645,0.067847409361973,0.11608191122452395,0.03847968587580722
Missouri,29,26,2015,0,0,0,NA,3149875,14820,9563,5257,2813,470.4948609071788,303.59934918052306,166.89551172665583,89.30513115599825,399.89,243.65,156.23999999999998,90.26,10.824526991432487,0.14833952816069626,0.05332028720758788,0.1158489478065221,0.039517745203883445
Missouri,29,26,2016,0,0,0,NA,3149425,14879,9210,5669,3202,472.43544456527775,292.43433325130775,180.00111131397,101.6693523420942,404.91,233.51,171.40000000000003,104.51,10.854102413454237,0.13989991608921612,0.04912222920157026,0.11467815526013458,0.039974889217134414
Missouri,29,26,2017,0,0,0,NA,3152576,15062,9293,5769,3325,477.7680220873343,294.7748127245782,182.99320936275603,105.4693051016058,407.53,235.02,172.50999999999996,107.5,10.88889381504096,0.13422111030821204,0.04610963904850751,0.11356283078259834,0.04184209717066992
Missouri,29,26,2018,0,0,0,NA,3149273,15687,9473,6214,3540,498.114961770542,300.7995813636989,197.31538040684308,112.40689517866504,426.53,239.61,186.91999999999996,114.92,10.90555222943001,0.13229731589536275,0.04192780613984921,0.11403680303053056,0.04137370210359928
Missouri,29,26,2019,0,0,0,NA,3143302,15339,9238,6101,3452,487.9900181401596,293.8947641683809,194.09525397177873,109.82081899861991,417.89,233.78,184.11,111.86,10.957956364441785,0.12937540158154887,0.03794709926791413,0.11361697440686881,0.04306918142257636
Montana,30,27,2010,2016,2016,0,-6,524499,2008,1172,836,434,382.8415306797534,223.4513316517286,159.39019902802485,82.7456296389507,323.89,174.08,149.80999999999997,84.84,10.661157629111573,0.14615623078685633,0.07514722924255549,0.0048269347601872245,0.028434813674061307
Montana,30,27,2011,2016,2016,0,-5,526990,2148,1214,934,497,407.5978671322037,230.36490255982085,177.23296457238277,94.30918992770262,342.34,176.32,166.01999999999998,95.97,10.6969776817921,0.1478955878955879,0.07927099458482716,0.004217595890198247,0.029383920440713727
Montana,30,27,2012,2016,2016,0,-4,526358,2164,1221,943,482,411.12702761238546,231.97139589404932,179.1556317183362,91.57265587299898,343.37,175.22,168.15,92.04,10.71610523307224,0.15521102515414126,0.07169368641704649,0.003471154793208117,0.03130406579773385
Montana,30,27,2013,2016,2016,0,-3,526133,2181,1213,968,527,414.5339676469638,230.55007003932468,183.9838976076391,100.1647872306052,348.17,173.01,175.16000000000005,103.6,10.757306958484971,0.16518928369891875,0.06509248281687086,0.003004437702245448,0.032685327015805316
Montana,30,27,2014,2016,2016,0,-2,526415,2155,1237,918,476,409.3728332209379,234.9857051945708,174.38712802636704,90.42295527293106,337.68,175.58,162.1,91.43,10.743501808905625,0.15426994484704676,0.049385183676136514,0.005586281078451199,0.033869393569035705
Montana,30,27,2015,2016,2016,0,-1,527708,2388,1344,1044,534,452.5229861969119,254.68630378921677,197.8366824076952,101.19232605910844,380.69,194.87,185.82,102.11,10.809909750211677,0.14615763991636624,0.0454668565827957,0.004152189507904069,0.03611214106407964
Montana,30,27,2016,2016,2016,1,0,530567,2284,1291,993,527,430.4828607885526,243.32459425482548,187.15826653372713,99.32770036583504,361.47,185.78,175.69000000000003,100.29,10.82031813866275,0.13322594427883175,0.0479438724318482,0.0032987376740973794,0.03557725511261175
Montana,30,27,2017,2016,2016,1,1,532735,2260,1247,1013,526,424.225928463495,234.07510300618503,190.1508254573099,98.73576919106122,355.58,178.6,176.98,100.16,10.885303818290481,0.12471974489342741,0.03501814647635011,0.004169470905565292,0.03706164629369258
Montana,30,27,2018,2016,2016,1,2,535524,2176,1244,932,489,406.3309954362456,232.2958448174125,174.03515061883314,91.31243417661952,339.03,177.87,161.15999999999997,92.29,10.921034388483017,0.1302351315036117,0.035056940086078875,0.004611669906476953,0.039164834957945226
Montana,30,27,2019,2016,2016,1,3,535989,2216,1211,1005,500,413.4413206241173,225.9374725973854,187.50384802673187,93.28549653071238,354.14,175.11,179.02999999999997,94.99,10.953487161283544,0.12648343406714607,0.04057794620711276,0.0057701412267093825,0.0377328126140321
Nebraska,31,28,2010,0,0,0,NA,937916,3006,1869,1137,486,320.49778444978017,199.27157655909485,121.2262078906853,51.81700706673092,279.25,167.27,111.98,51.49,10.787420368302158,0.12944904924427109,0.06572096838491612,0.042969161874074326,0.09194456600064793
Nebraska,31,28,2011,0,0,0,NA,947165,3122,1918,1204,494,329.61522015699484,202.49903659869187,127.11618355830296,52.15564342010104,287.69,170.16,117.53,51.81,10.825680830062897,0.13117603498623745,0.06279931749156299,0.044268525447984715,0.09412034140128218
Nebraska,31,28,2012,0,0,0,NA,949085,3122,1862,1260,523,328.9484082036909,196.1889609465959,132.759447257095,55.105707075762446,284.58,161.91,122.67,55.2,10.834134735626902,0.12991975141373444,0.053175937757023964,0.044576602309319466,0.09640613842443513
Nebraska,31,28,2013,0,0,0,NA,951474,3091,1851,1240,506,324.86436833796824,194.54026069025537,130.32410764771294,53.18064392721188,281.59,161.54,120.04999999999998,52.79,10.8481713589115,0.1318779553472335,0.04607918959415506,0.04505286548255407,0.09803608853228979
Nebraska,31,28,2014,0,0,0,NA,952287,3324,2009,1315,563,349.0544342199358,210.96581177733185,138.08862244260396,59.12083227010345,303.14,174.82,128.32,59.45,10.87210504458805,0.1243407848824011,0.04174180653992722,0.0459473091459328,0.10113191421964249
Nebraska,31,28,2015,0,0,0,NA,954368,3393,2075,1318,595,355.5232363197425,217.42137204935625,138.10186427038627,62.34492355150214,303.03,177.52,125.50999999999996,61.09,10.915015734297125,0.12553495394213435,0.03212615848473287,0.04657655614679963,0.10387566646802272
Nebraska,31,28,2016,0,0,0,NA,954329,3274,1964,1310,558,343.06827100507263,205.79904833657997,137.26922266849274,58.47040171680836,292.27,165.58,126.68999999999996,58.02,10.949525024262934,0.11423291082072035,0.03681067139910974,0.04567629866248304,0.10615452861808092
Nebraska,31,28,2017,0,0,0,NA,957952,3366,2043,1323,584,351.3745991448423,213.26747060395513,138.10712854088723,60.96338856226616,300.92,172.9,128.02,60.8,11.001599716162556,0.10772381045319183,0.033495893838506624,0.04538726592072397,0.10932744328870315
