state,state_fips,year,log_median_income,poverty_rate,unemployment_rate,pct_black,pct_hispanic
Kansas,20,2015,10.894997067955957,0.1303025175710002,0.04651591541117251,0.05780005158603001,0.1155090892043353
Kansas,20,2016,10.913905947134982,0.12121744004665476,0.044873980083542236,0.05538733851364622,0.11588424817759775
Kansas,20,2017,10.940614432350252,0.11901034740338745,0.042059224540548105,0.05531795258902559,0.11860467271721792
Kansas,20,2018,10.971949864253354,0.11967915687551316,0.03813776590318234,0.056030032526077536,0.11967776171127696
Kansas,20,2019,11.036291906232384,0.11432961018360574,0.0375124877436639,0.055428971954276124,0.12178707822088522
Kentucky,21,2010,10.598183533085924,0.18982299971795524,0.11156713058997582,0.07680615958618271,0.030155310328452055
Kentucky,21,2011,10.62476047015509,0.19141642971929906,0.10414023043621486,0.07852759079370049,0.030097799309555
Kentucky,21,2012,10.638831781795862,0.19382553236876995,0.09313710735303685,0.07763100071568561,0.030598698981717486
Kentucky,21,2013,10.678191678348384,0.18765369539272425,0.08369591403717044,0.07870188462890432,0.032555493999833915
Kentucky,21,2014,10.667978173164208,0.19122183657559516,0.07646149649968179,0.07825792796893682,0.032892582843788896
Kentucky,21,2015,10.71918416917458,0.1850934563971933,0.0648697703437935,0.07936377367973367,0.033022364280787836
Kentucky,21,2016,10.75062111371267,0.18471009103844588,0.05996049668184632,0.08123284021948292,0.03423955155022319
Kentucky,21,2017,10.786738430332083,0.1724005812481454,0.0551019403343947,0.07988637213194141,0.03483529773882518
Kentucky,21,2018,10.82470612264658,0.16882952080354946,0.05218249030711394,0.07822528053653185,0.03614401748096971
Kentucky,21,2019,10.864656043188369,0.16262534163069794,0.04791332072000801,0.08008397212598146,0.03760727340608858
Louisiana,22,2010,10.65737699505146,0.18694258352609602,0.10063409697405194,0.3183189751922659,0.0426325439656637
Louisiana,22,2011,10.63907142329333,0.20434044180501193,0.09255824195425047,0.3193087140172894,0.04325094932364788
Louisiana,22,2012,10.667652220331354,0.19949735436718405,0.08814361918487468,0.3198933569294201,0.04511969313497728
Louisiana,22,2013,10.695665256559028,0.19755754685940277,0.07995470620544193,0.321033538213414,0.047264386105628185
Louisiana,22,2014,10.70447966004682,0.19841076457472295,0.07456666113308748,0.32110753523471314,0.04815152711715827
Louisiana,22,2015,10.730444212051008,0.19595049241603563,0.07092191467923789,0.3194003756162856,0.04893845151201398
Louisiana,22,2016,10.717656961343524,0.20197614747151188,0.06961313198555172,0.3210177744418333,0.04937729432214942
Louisiana,22,2017,10.739543891699677,0.19745919042608265,0.0654267700499082,0.3214952907916666,0.05200740425584603
Louisiana,22,2018,10.776975162084973,0.18627087313215993,0.0636983800646785,0.3216770551277281,0.051492517775834995
Louisiana,22,2019,10.841011260818293,0.18997288676659854,0.054676843642509784,0.32145068161764107,0.05382105552536851
Maine,23,2010,10.732366827399314,0.1293429604674976,0.0831091112517808,0.011204707559015854,0.012421218665423289
Maine,23,2011,10.73711380957344,0.14125188712112413,0.08589752336767414,0.009704198502019293,0.013411504997786459
Maine,23,2012,10.751692144575056,0.1467277226842485,0.07621396965504625,0.010018116269131924,0.013881365521309186
Maine,23,2013,10.757349536135969,0.1396160383111498,0.06939156898367257,0.00982909007138437,0.013876362453719109
Maine,23,2014,10.808959976974403,0.1412594502820305,0.05859928975798734,0.012108964136986321,0.014915543245602361
Maine,23,2015,10.849220575010241,0.1335038932835059,0.05370861159108953,0.010421807108554096,0.015159539255924798
Maine,23,2016,10.879536648781112,0.12480911995715953,0.0443518190631549,0.013491012625809344,0.015557136087013014
Maine,23,2017,10.938041204903517,0.11067493790423727,0.042074013629509584,0.011797976954982645,0.016392608168083557
Maine,23,2018,10.925974450814746,0.11639621150267178,0.035349478607630026,0.013823180444768546,0.016744570398773466
Maine,23,2019,10.984003756934829,0.10873629322904685,0.03452045750785742,0.015281815665981259,0.017160239605062296
Maryland,24,2010,11.139743599782216,0.09871680905542539,0.08789908158298937,0.290308369434955,0.08187391526624176
Maryland,24,2011,11.156307662256047,0.10058848857391514,0.08891737082877199,0.2910970955626943,0.0839877706819274
Maryland,24,2012,11.172151991277198,0.10284770765496057,0.08254341961713715,0.288237376335337,0.08674356957347555
Maryland,24,2013,11.191107330588766,0.10116705501697518,0.07443706760152638,0.2913567536441521,0.08968893272752358
Maryland,24,2014,11.21142840348472,0.10107624580211355,0.07169835771611148,0.29197660065654835,0.09306243701274027
Maryland,24,2015,11.23647343224762,0.09734739369875957,0.05481362954389842,0.2903284346150049,0.09527552356227964
Maryland,24,2016,11.276506686455988,0.09663191277791792,0.0539324341875649,0.2934690524158195,0.09752101198597778
Maryland,24,2017,11.299435170684157,0.09283893706989779,0.05213820836498551,0.2935624652088001,0.10123778600658903
Maryland,24,2018,11.329507307129068,0.089528678761162,0.04945088744438286,0.2949153013594214,0.1039987303726568
Maryland,24,2019,11.370647359710572,0.09023542137136424,0.04539301946321667,0.29747125219991793,0.10638522052109936
Massachusetts,25,2010,11.036050280573786,0.1144912436207402,0.10186977778322363,0.06264741307870642,0.09623174578870973
Massachusetts,25,2011,11.048649401857217,0.11598819440038145,0.0925317979375371,0.0616553746347648,0.09856067579744536
Massachusetts,25,2012,11.087344380477186,0.11888905621128266,0.0847007404089376,0.06404525691889913,0.10139488401093928
Massachusetts,25,2013,11.108979202831334,0.11933856111564571,0.07782518913658407,0.06421205757091476,0.10513932534308387
Massachusetts,25,2014,11.144177939797228,0.11632460130095648,0.06714006869068924,0.0651455034298889,0.10823570642428153
Massachusetts,25,2015,11.165181945422688,0.11466727369531024,0.058154661772134165,0.06768552203557565,0.11155444863448281
Massachusetts,25,2016,11.229195572356875,0.10443732812675638,0.05274480416992718,0.06704283858886202,0.11446290315642947
Massachusetts,25,2017,11.25654824234686,0.10452349615942393,0.04562781294534849,0.06965868924529933,0.11826726040439259
Massachusetts,25,2018,11.287717283773802,0.09961136267920445,0.0475115834460305,0.07007571120240957,0.12268352943409364
Massachusetts,25,2019,11.360275325435733,0.094008800513188,0.03941065223627389,0.07103254071851692,0.123864291390225
Michigan,26,2010,10.723553686653267,0.16758303181635403,0.15052619000984258,0.13884269558496853,0.04447266099955313
Michigan,26,2011,10.735983546667017,0.17535712584375318,0.13060670775526778,0.13899473551887992,0.04530290890603833
Michigan,26,2012,10.754898371671898,0.17438119324155402,0.11265791251801291,0.13920508814816013,0.04602867850609509
Michigan,26,2013,10.78462767712726,0.17047766521437016,0.09832436978674022,0.13756093351180956,0.04703281915982643
Michigan,26,2014,10.816713593037438,0.1619571071398597,0.08265847995114699,0.1376362188955524,0.047941563755029455
Michigan,26,2015,10.841226615616153,0.1577214417724333,0.07186206110730955,0.13737178732619432,0.04897639483940461
Michigan,26,2016,10.868416056016176,0.1496483161091042,0.062216393592787765,0.1356807308401237,0.04949789994258836
Michigan,26,2017,10.913432548488071,0.14159681116687675,0.0588438444267588,0.1364406310945322,0.05063062175031476
Michigan,26,2018,10.945476578263147,0.1405086532562918,0.05338412557489081,0.13637400878258768,0.05175924365103145
Michigan,26,2019,10.99514236063674,0.12986516479329885,0.0499977223996797,0.13521060730117593,0.052666519606719114
Minnesota,27,2010,10.923399287993865,0.11553148847606567,0.08325695637273137,0.05054171066684945,0.04675512147063299
Minnesota,27,2011,10.949999203458866,0.11909302647975435,0.07658862276441968,0.05114950603953966,0.048118370150318224
Minnesota,27,2012,10.983698232023686,0.11381407273459741,0.06257553806311071,0.05254149409412919,0.04908313393649058
Minnesota,27,2013,11.013731925433945,0.11193935092703654,0.05445379050268123,0.05346802253716529,0.04923086573266081
Minnesota,27,2014,11.02648346297243,0.11464567059074154,0.04697333903360443,0.056411992069886736,0.05065626469968975
Minnesota,27,2015,11.058606190644545,0.10182081968563302,0.041572134694242806,0.057045566575597395,0.05137720567313357
Minnesota,27,2016,11.091315730913552,0.0988213728394476,0.0383514517320329,0.05892370078580393,0.05225770079160109
Minnesota,27,2017,11.132952649623,0.09493958626803523,0.03606684856886346,0.06400828747808254,0.05319830735755762
Minnesota,27,2018,11.160740426304349,0.09640011631923946,0.03398851975386571,0.06458874329263066,0.05489274179276762
Minnesota,27,2019,11.219801948009026,0.08969096800676504,0.031753398565988,0.06432848809993276,0.05571586940424482
